"","State","District","Date","Monthly.Rainfall","Groundwater.Level","Year","Month.Name","Month","Day"
"5090","Assam","Cachar",2009-02-01,24.6,0,2009,"February",2,1
"5091","Assam","Cachar",2009-03-01,111,3.13277777777778,2009,"March",3,1
"5092","Assam","Cachar",2009-04-01,238.5,0,2009,"April",4,1
"5093","Assam","Cachar",2009-05-01,200.2,0,2009,"May",5,1
"5094","Assam","Cachar",2009-06-01,511.8,0,2009,"June",6,1
"5095","Assam","Cachar",2009-07-01,456.8,0,2009,"July",7,1
"5096","Assam","Cachar",2009-08-01,566.5,0.95055555555556,2009,"August",8,1
"5097","Assam","Cachar",2009-09-01,265.4,0,2009,"September",9,1
"5098","Assam","Cachar",2009-10-01,91.2,0,2009,"October",10,1
"5099","Assam","Cachar",2009-11-01,38.4,2.22666666666667,2009,"November",11,1
"5100","Assam","Cachar",2009-12-01,0,0,2009,"December",12,1
"5101","Karnataka","Chamarajanagar",2005-01-01,8.8,NA,2005,"January",1,1
"5102","Karnataka","Chamarajanagar",2005-02-01,0,NA,2005,"February",2,1
"5103","Karnataka","Chamarajanagar",2005-03-01,10.6,NA,2005,"March",3,1
"5104","Karnataka","Chamarajanagar",2005-04-01,137.1,NA,2005,"April",4,1
"5105","Karnataka","Chamarajanagar",2005-05-01,117.8,NA,2005,"May",5,1
"5106","Karnataka","Chamarajanagar",2005-06-01,87,NA,2005,"June",6,1
"5107","Karnataka","Chamarajanagar",2005-07-01,112.6,NA,2005,"July",7,1
"5108","Karnataka","Chamarajanagar",2005-08-01,111.6,NA,2005,"August",8,1
"5109","Karnataka","Chamarajanagar",2005-09-01,90.9,NA,2005,"September",9,1
"5110","Karnataka","Chamarajanagar",2005-10-01,340.6,NA,2005,"October",10,1
"5111","Karnataka","Chamarajanagar",2005-11-01,144.7,NA,2005,"November",11,1
"5112","Karnataka","Chamarajanagar",2005-12-01,36.5,NA,2005,"December",12,1
"5113","Karnataka","Chamarajanagar",2006-01-01,0,NA,2006,"January",1,1
"5114","Karnataka","Chamarajanagar",2006-02-01,0,NA,2006,"February",2,1
"5115","Karnataka","Chamarajanagar",2006-03-01,36.3,NA,2006,"March",3,1
"5116","Karnataka","Chamarajanagar",2006-04-01,50.4,NA,2006,"April",4,1
"5117","Karnataka","Chamarajanagar",2006-05-01,114.1,NA,2006,"May",5,1
"5118","Karnataka","Chamarajanagar",2006-06-01,47,NA,2006,"June",6,1
"5119","Karnataka","Chamarajanagar",2006-07-01,15.3,NA,2006,"July",7,1
"5120","Karnataka","Chamarajanagar",2006-08-01,33.6,NA,2006,"August",8,1
"5121","Karnataka","Chamarajanagar",2006-09-01,99.6,NA,2006,"September",9,1
"5122","Karnataka","Chamarajanagar",2006-10-01,49.8,NA,2006,"October",10,1
"5123","Karnataka","Chamarajanagar",2006-11-01,111.1,NA,2006,"November",11,1
"5124","Karnataka","Chamarajanagar",2006-12-01,0.3,NA,2006,"December",12,1
"5125","Karnataka","Chamarajanagar",2007-01-01,0,NA,2007,"January",1,1
"5126","Karnataka","Chamarajanagar",2007-02-01,3.1,NA,2007,"February",2,1
"5127","Karnataka","Chamarajanagar",2007-03-01,5.6,NA,2007,"March",3,1
"5128","Karnataka","Chamarajanagar",2007-04-01,23.3,NA,2007,"April",4,1
"5129","Karnataka","Chamarajanagar",2007-05-01,93.2,NA,2007,"May",5,1
"5130","Karnataka","Chamarajanagar",2007-06-01,78.8,NA,2007,"June",6,1
"5131","Karnataka","Chamarajanagar",2007-07-01,104.1,NA,2007,"July",7,1
"5132","Karnataka","Chamarajanagar",2007-08-01,136.4,NA,2007,"August",8,1
"5133","Karnataka","Chamarajanagar",2007-09-01,88.1,NA,2007,"September",9,1
"5134","Karnataka","Chamarajanagar",2007-10-01,175.1,NA,2007,"October",10,1
"5135","Karnataka","Chamarajanagar",2007-11-01,57.2,NA,2007,"November",11,1
"5136","Karnataka","Chamarajanagar",2007-12-01,73.9,NA,2007,"December",12,1
"5137","Karnataka","Chamarajanagar",2008-01-01,0.6,NA,2008,"January",1,1
"5138","Karnataka","Chamarajanagar",2008-02-01,20.7,NA,2008,"February",2,1
"5139","Karnataka","Chamarajanagar",2008-03-01,74,NA,2008,"March",3,1
"5140","Karnataka","Chamarajanagar",2008-04-01,67.2,NA,2008,"April",4,1
"5141","Karnataka","Chamarajanagar",2008-05-01,81.2,NA,2008,"May",5,1
"5142","Karnataka","Chamarajanagar",2008-06-01,55.2,NA,2008,"June",6,1
"5143","Karnataka","Chamarajanagar",2008-07-01,82.2,NA,2008,"July",7,1
"5144","Karnataka","Chamarajanagar",2008-08-01,168,NA,2008,"August",8,1
"5145","Karnataka","Chamarajanagar",2008-09-01,49.7,NA,2008,"September",9,1
"5146","Karnataka","Chamarajanagar",2008-10-01,237.6,NA,2008,"October",10,1
"5147","Karnataka","Chamarajanagar",2008-11-01,44.3,NA,2008,"November",11,1
"5148","Karnataka","Chamarajanagar",2008-12-01,1,NA,2008,"December",12,1
"5149","Karnataka","Chamarajanagar",2009-01-01,0,NA,2009,"January",1,1
"5150","Karnataka","Chamarajanagar",2009-02-01,0,NA,2009,"February",2,1
"5151","Karnataka","Chamarajanagar",2009-03-01,10.6,NA,2009,"March",3,1
"5152","Karnataka","Chamarajanagar",2009-04-01,52.9,NA,2009,"April",4,1
"5153","Karnataka","Chamarajanagar",2009-05-01,100.8,NA,2009,"May",5,1
"5154","Karnataka","Chamarajanagar",2009-06-01,37.1,NA,2009,"June",6,1
"5155","Karnataka","Chamarajanagar",2009-07-01,78.9,NA,2009,"July",7,1
"5156","Karnataka","Chamarajanagar",2009-08-01,106.7,NA,2009,"August",8,1
"5157","Karnataka","Chamarajanagar",2009-09-01,109.1,NA,2009,"September",9,1
"5158","Karnataka","Chamarajanagar",2009-10-01,38.6,NA,2009,"October",10,1
"5159","Karnataka","Chamarajanagar",2009-11-01,106.4,NA,2009,"November",11,1
"5160","Karnataka","Chamarajanagar",2009-12-01,49.6,NA,2009,"December",12,1
"5161","Himachal Pradesh","Chamba",2005-01-01,61.1,0,2005,"January",1,1
"5162","Himachal Pradesh","Chamba",2005-02-01,177,0,2005,"February",2,1
"5163","Himachal Pradesh","Chamba",2005-03-01,112,0,2005,"March",3,1
"5164","Himachal Pradesh","Chamba",2005-04-01,26.7,0,2005,"April",4,1
"5165","Himachal Pradesh","Chamba",2005-05-01,39.3,0,2005,"May",5,1
"5166","Himachal Pradesh","Chamba",2005-06-01,51.3,0,2005,"June",6,1
"5167","Himachal Pradesh","Chamba",2005-07-01,357.8,0,2005,"July",7,1
"5168","Himachal Pradesh","Chamba",2005-08-01,49.1,0,2005,"August",8,1
"5169","Himachal Pradesh","Chamba",2005-09-01,130.1,0,2005,"September",9,1
"5170","Himachal Pradesh","Chamba",2005-10-01,0,0,2005,"October",10,1
"5171","Himachal Pradesh","Chamba",2005-11-01,0,0,2005,"November",11,1
"5172","Himachal Pradesh","Chamba",2005-12-01,0,0,2005,"December",12,1
"5173","Himachal Pradesh","Chamba",2006-01-01,194.2,0,2006,"January",1,1
"5174","Himachal Pradesh","Chamba",2006-02-01,128.2,0,2006,"February",2,1
"5175","Himachal Pradesh","Chamba",2006-03-01,118,0,2006,"March",3,1
"5176","Himachal Pradesh","Chamba",2006-04-01,3,0,2006,"April",4,1
"5177","Himachal Pradesh","Chamba",2006-05-01,36,0,2006,"May",5,1
"5178","Himachal Pradesh","Chamba",2006-06-01,88.3,0,2006,"June",6,1
"5179","Himachal Pradesh","Chamba",2006-07-01,208.6,0,2006,"July",7,1
"5180","Himachal Pradesh","Chamba",2006-08-01,312.3,0,2006,"August",8,1
"5181","Himachal Pradesh","Chamba",2006-09-01,66.3,0,2006,"September",9,1
"5182","Himachal Pradesh","Chamba",2006-10-01,16,0,2006,"October",10,1
"5183","Himachal Pradesh","Chamba",2006-11-01,27.2,0,2006,"November",11,1
"5184","Himachal Pradesh","Chamba",2006-12-01,21,0,2006,"December",12,1
"5185","Himachal Pradesh","Chamba",2007-01-01,0.7,0,2007,"January",1,1
"5186","Himachal Pradesh","Chamba",2007-02-01,108,0,2007,"February",2,1
"5187","Himachal Pradesh","Chamba",2007-03-01,189.8,0,2007,"March",3,1
"5188","Himachal Pradesh","Chamba",2007-04-01,7,0,2007,"April",4,1
"5189","Himachal Pradesh","Chamba",2007-05-01,23.5,0,2007,"May",5,1
"5190","Himachal Pradesh","Chamba",2007-06-01,63.7,0,2007,"June",6,1
"5191","Himachal Pradesh","Chamba",2007-07-01,72.7,0,2007,"July",7,1
"5192","Himachal Pradesh","Chamba",2007-08-01,57,0,2007,"August",8,1
"5193","Himachal Pradesh","Chamba",2007-09-01,11,0,2007,"September",9,1
"5194","Himachal Pradesh","Chamba",2007-10-01,0,0,2007,"October",10,1
"5195","Himachal Pradesh","Chamba",2007-11-01,0,0,2007,"November",11,1
"5196","Himachal Pradesh","Chamba",2007-12-01,0,0,2007,"December",12,1
"5197","Himachal Pradesh","Chamba",2008-01-01,0,0,2008,"January",1,1
"5198","Himachal Pradesh","Chamba",2008-02-01,0,0,2008,"February",2,1
"5199","Himachal Pradesh","Chamba",2008-03-01,0,0,2008,"March",3,1
"5200","Himachal Pradesh","Chamba",2008-04-01,0,0,2008,"April",4,1
"5201","Himachal Pradesh","Chamba",2008-05-01,0,0,2008,"May",5,1
"5202","Himachal Pradesh","Chamba",2008-06-01,98.3,0,2008,"June",6,1
"5203","Himachal Pradesh","Chamba",2008-07-01,134.6,0,2008,"July",7,1
"5204","Himachal Pradesh","Chamba",2008-08-01,98.7,0,2008,"August",8,1
"5205","Himachal Pradesh","Chamba",2008-09-01,90.8,0,2008,"September",9,1
"5206","Himachal Pradesh","Chamba",2008-10-01,4.6,0,2008,"October",10,1
"5207","Himachal Pradesh","Chamba",2008-11-01,0,0,2008,"November",11,1
"5208","Himachal Pradesh","Chamba",2008-12-01,50.5,0,2008,"December",12,1
"5209","Himachal Pradesh","Chamba",2009-01-01,81,0,2009,"January",1,1
"5210","Himachal Pradesh","Chamba",2009-02-01,18.1,0,2009,"February",2,1
"5211","Himachal Pradesh","Chamba",2009-03-01,5.4,0,2009,"March",3,1
"5212","Himachal Pradesh","Chamba",2009-04-01,0,0,2009,"April",4,1
"5213","Himachal Pradesh","Chamba",2009-05-01,26.3,0,2009,"May",5,1
"5214","Himachal Pradesh","Chamba",2009-06-01,10.9,0,2009,"June",6,1
"5215","Himachal Pradesh","Chamba",2009-07-01,78.4,0,2009,"July",7,1
"5216","Himachal Pradesh","Chamba",2009-08-01,22.8,0,2009,"August",8,1
"5217","Himachal Pradesh","Chamba",2009-09-01,115.3,0,2009,"September",9,1
"5218","Himachal Pradesh","Chamba",2009-10-01,0,0,2009,"October",10,1
"5219","Himachal Pradesh","Chamba",2009-11-01,65.8,0,2009,"November",11,1
"5220","Himachal Pradesh","Chamba",2009-12-01,7.3,0,2009,"December",12,1
"5221","Uttarakhand","Chamoli",2005-01-01,0,0,2005,"January",1,1
"5222","Uttarakhand","Chamoli",2005-02-01,67.4,0,2005,"February",2,1
"5223","Uttarakhand","Chamoli",2005-03-01,44.4,0,2005,"March",3,1
"5224","Uttarakhand","Chamoli",2005-04-01,0,0,2005,"April",4,1
"5225","Uttarakhand","Chamoli",2005-05-01,0,0,2005,"May",5,1
"5226","Uttarakhand","Chamoli",2005-06-01,130.4,0,2005,"June",6,1
"5227","Uttarakhand","Chamoli",2005-07-01,491.9,0,2005,"July",7,1
"5228","Uttarakhand","Chamoli",2005-08-01,242.6,0,2005,"August",8,1
"5229","Uttarakhand","Chamoli",2005-09-01,339.8,0,2005,"September",9,1
"5230","Uttarakhand","Chamoli",2005-10-01,54.5,0,2005,"October",10,1
"5231","Uttarakhand","Chamoli",2005-11-01,0,0,2005,"November",11,1
"5232","Uttarakhand","Chamoli",2005-12-01,0,0,2005,"December",12,1
"5233","Uttarakhand","Chamoli",2006-01-01,9.5,0,2006,"January",1,1
"5234","Uttarakhand","Chamoli",2006-02-01,0,0,2006,"February",2,1
"5235","Uttarakhand","Chamoli",2006-03-01,0,0,2006,"March",3,1
"5236","Uttarakhand","Chamoli",2006-04-01,0,0,2006,"April",4,1
"5237","Uttarakhand","Chamoli",2006-05-01,0,0,2006,"May",5,1
"5238","Uttarakhand","Chamoli",2006-06-01,90.2,0,2006,"June",6,1
"5239","Uttarakhand","Chamoli",2006-07-01,359.3,0,2006,"July",7,1
"5240","Uttarakhand","Chamoli",2006-08-01,344.4,0,2006,"August",8,1
"5241","Uttarakhand","Chamoli",2006-09-01,78.2,0,2006,"September",9,1
"5242","Uttarakhand","Chamoli",2006-10-01,2.6,0,2006,"October",10,1
"5243","Uttarakhand","Chamoli",2006-11-01,0,0,2006,"November",11,1
"5244","Uttarakhand","Chamoli",2006-12-01,0,0,2006,"December",12,1
"5245","Uttarakhand","Chamoli",2007-01-01,0,0,2007,"January",1,1
"5246","Uttarakhand","Chamoli",2007-02-01,31.3,0,2007,"February",2,1
"5247","Uttarakhand","Chamoli",2007-03-01,0,0,2007,"March",3,1
"5248","Uttarakhand","Chamoli",2007-04-01,16,0,2007,"April",4,1
"5249","Uttarakhand","Chamoli",2007-05-01,62.4,0,2007,"May",5,1
"5250","Uttarakhand","Chamoli",2007-06-01,214.4,0,2007,"June",6,1
"5251","Uttarakhand","Chamoli",2007-07-01,415.3,0,2007,"July",7,1
"5252","Uttarakhand","Chamoli",2007-08-01,154.9,0,2007,"August",8,1
"5253","Uttarakhand","Chamoli",2007-09-01,235,0,2007,"September",9,1
"5254","Uttarakhand","Chamoli",2007-10-01,15.6,0,2007,"October",10,1
"5255","Uttarakhand","Chamoli",2007-11-01,0,0,2007,"November",11,1
"5256","Uttarakhand","Chamoli",2007-12-01,0,0,2007,"December",12,1
"5257","Uttarakhand","Chamoli",2008-01-01,0,0,2008,"January",1,1
"5258","Uttarakhand","Chamoli",2008-02-01,0,0,2008,"February",2,1
"5259","Uttarakhand","Chamoli",2008-03-01,0,0,2008,"March",3,1
"5260","Uttarakhand","Chamoli",2008-04-01,4.8,0,2008,"April",4,1
"5261","Uttarakhand","Chamoli",2008-05-01,0,0,2008,"May",5,1
"5262","Uttarakhand","Chamoli",2008-06-01,163.8,0,2008,"June",6,1
"5263","Uttarakhand","Chamoli",2008-07-01,354,0,2008,"July",7,1
"5264","Uttarakhand","Chamoli",2008-08-01,273.2,0,2008,"August",8,1
"5265","Uttarakhand","Chamoli",2008-09-01,87.2,0,2008,"September",9,1
"5266","Uttarakhand","Chamoli",2008-10-01,31.3,0,2008,"October",10,1
"5267","Uttarakhand","Chamoli",2008-11-01,15.3,0,2008,"November",11,1
"5268","Uttarakhand","Chamoli",2008-12-01,13,0,2008,"December",12,1
"5269","Uttarakhand","Chamoli",2009-01-01,0,0,2009,"January",1,1
"5270","Uttarakhand","Chamoli",2009-02-01,0,0,2009,"February",2,1
"5271","Uttarakhand","Chamoli",2009-03-01,0,0,2009,"March",3,1
"5272","Uttarakhand","Chamoli",2009-04-01,0,0,2009,"April",4,1
"5273","Uttarakhand","Chamoli",2009-05-01,0,0,2009,"May",5,1
"5274","Uttarakhand","Chamoli",2009-06-01,32.2,0,2009,"June",6,1
"5275","Uttarakhand","Chamoli",2009-07-01,232.2,0,2009,"July",7,1
"5276","Uttarakhand","Chamoli",2009-08-01,124.5,0,2009,"August",8,1
"5277","Uttarakhand","Chamoli",2009-09-01,131.6,0,2009,"September",9,1
"5278","Uttarakhand","Chamoli",2009-10-01,35.6,0,2009,"October",10,1
"5279","Uttarakhand","Chamoli",2009-11-01,6.6,0,2009,"November",11,1
"5280","Uttarakhand","Chamoli",2009-12-01,0,0,2009,"December",12,1
"5281","Uttarakhand","Champawat",2005-01-01,0,0,2005,"January",1,1
"5282","Uttarakhand","Champawat",2005-02-01,0,0,2005,"February",2,1
"5283","Uttarakhand","Champawat",2005-03-01,0,0,2005,"March",3,1
"5284","Uttarakhand","Champawat",2005-04-01,0,0,2005,"April",4,1
"5285","Uttarakhand","Champawat",2005-05-01,0,11.8366666666667,2005,"May",5,1
"5286","Uttarakhand","Champawat",2005-06-01,51.3,13.8566666666667,2005,"June",6,1
"5287","Uttarakhand","Champawat",2005-07-01,355.8,0,2005,"July",7,1
"5288","Uttarakhand","Champawat",2005-08-01,310.4,20.7033333333333,2005,"August",8,1
"5289","Uttarakhand","Champawat",2005-09-01,443.9,0,2005,"September",9,1
"5290","Uttarakhand","Champawat",2005-10-01,2,0,2005,"October",10,1
"5291","Uttarakhand","Champawat",2005-11-01,0,21.5533333333333,2005,"November",11,1
"5292","Uttarakhand","Champawat",2005-12-01,0,0,2005,"December",12,1
"5293","Uttarakhand","Champawat",2006-01-01,0,23.7866666666667,2006,"January",1,1
"5294","Uttarakhand","Champawat",2006-02-01,0,0,2006,"February",2,1
"5295","Uttarakhand","Champawat",2006-03-01,0,0,2006,"March",3,1
"5296","Uttarakhand","Champawat",2006-04-01,0,0,2006,"April",4,1
"5297","Uttarakhand","Champawat",2006-05-01,0,20.6733333333333,2006,"May",5,1
"5298","Uttarakhand","Champawat",2006-06-01,166.6,0,2006,"June",6,1
"5299","Uttarakhand","Champawat",2006-07-01,415.4,0,2006,"July",7,1
"5300","Uttarakhand","Champawat",2006-08-01,215,10.6066666666667,2006,"August",8,1
"5301","Uttarakhand","Champawat",2006-09-01,162.8,0,2006,"September",9,1
"5302","Uttarakhand","Champawat",2006-10-01,0,0,2006,"October",10,1
"5303","Uttarakhand","Champawat",2006-11-01,0,11.4166666666667,2006,"November",11,1
"5304","Uttarakhand","Champawat",2006-12-01,0,0,2006,"December",12,1
"5305","Uttarakhand","Champawat",2007-01-01,0,14.2866666666667,2007,"January",1,1
"5306","Uttarakhand","Champawat",2007-02-01,0,0,2007,"February",2,1
"5307","Uttarakhand","Champawat",2007-03-01,0,0,2007,"March",3,1
"5308","Uttarakhand","Champawat",2007-04-01,0,0,2007,"April",4,1
"5309","Uttarakhand","Champawat",2007-05-01,0,18.8833333333333,2007,"May",5,1
"5310","Uttarakhand","Champawat",2007-06-01,197,0,2007,"June",6,1
"5311","Uttarakhand","Champawat",2007-07-01,503,0,2007,"July",7,1
"5312","Uttarakhand","Champawat",2007-08-01,745.4,12.3733333333333,2007,"August",8,1
"5313","Uttarakhand","Champawat",2007-09-01,306.9,0,2007,"September",9,1
"5314","Uttarakhand","Champawat",2007-10-01,0,0,2007,"October",10,1
"5315","Uttarakhand","Champawat",2007-11-01,0,0,2007,"November",11,1
"5316","Uttarakhand","Champawat",2007-12-01,0,0,2007,"December",12,1
"5317","Uttarakhand","Champawat",2008-01-01,0,14.3633333333333,2008,"January",1,1
"5318","Uttarakhand","Champawat",2008-02-01,0,0,2008,"February",2,1
"5319","Uttarakhand","Champawat",2008-03-01,0,0,2008,"March",3,1
"5320","Uttarakhand","Champawat",2008-04-01,0,0,2008,"April",4,1
"5321","Uttarakhand","Champawat",2008-05-01,0,15.5866666666667,2008,"May",5,1
"5322","Uttarakhand","Champawat",2008-06-01,222.2,0,2008,"June",6,1
"5323","Uttarakhand","Champawat",2008-07-01,563.1,0,2008,"July",7,1
"5324","Uttarakhand","Champawat",2008-08-01,532,10.97,2008,"August",8,1
"5325","Uttarakhand","Champawat",2008-09-01,431,0,2008,"September",9,1
"5326","Uttarakhand","Champawat",2008-10-01,118.2,0,2008,"October",10,1
"5327","Uttarakhand","Champawat",2008-11-01,0,10.3433333333333,2008,"November",11,1
"5328","Uttarakhand","Champawat",2008-12-01,0,0,2008,"December",12,1
"5329","Uttarakhand","Champawat",2009-01-01,0,11.4366666666667,2009,"January",1,1
"5330","Uttarakhand","Champawat",2009-02-01,0,0,2009,"February",2,1
"5331","Uttarakhand","Champawat",2009-03-01,0,0,2009,"March",3,1
"5332","Uttarakhand","Champawat",2009-04-01,0,0,2009,"April",4,1
"5333","Uttarakhand","Champawat",2009-05-01,0,15.2733333333333,2009,"May",5,1
"5334","Uttarakhand","Champawat",2009-06-01,205.4,0,2009,"June",6,1
"5335","Uttarakhand","Champawat",2009-07-01,462.1,0,2009,"July",7,1
"5336","Uttarakhand","Champawat",2009-08-01,790.4,0,2009,"August",8,1
"5337","Uttarakhand","Champawat",2009-09-01,186.8,0,2009,"September",9,1
"5338","Uttarakhand","Champawat",2009-10-01,501,0,2009,"October",10,1
"5339","Uttarakhand","Champawat",2009-11-01,0,10.21,2009,"November",11,1
"5340","Uttarakhand","Champawat",2009-12-01,0,0,2009,"December",12,1
"5341","Chandigarh","Chandigarh",2005-01-01,33.4,12.3447368421053,2005,"January",1,1
"5342","Chandigarh","Chandigarh",2005-02-01,45.5,0,2005,"February",2,1
"5343","Chandigarh","Chandigarh",2005-03-01,29.8,0,2005,"March",3,1
"5344","Chandigarh","Chandigarh",2005-04-01,6.8,0,2005,"April",4,1
"5345","Chandigarh","Chandigarh",2005-05-01,6.6,15.0252631578947,2005,"May",5,1
"5346","Chandigarh","Chandigarh",2005-06-01,120.6,0,2005,"June",6,1
"5347","Chandigarh","Chandigarh",2005-07-01,411.1,0,2005,"July",7,1
"5348","Chandigarh","Chandigarh",2005-08-01,236.9,15.1121052631579,2005,"August",8,1
"5349","Chandigarh","Chandigarh",2005-09-01,125.5,0,2005,"September",9,1
"5350","Chandigarh","Chandigarh",2005-10-01,0,0,2005,"October",10,1
"5351","Chandigarh","Chandigarh",2005-11-01,0,17.75,2005,"November",11,1
"5352","Chandigarh","Chandigarh",2005-12-01,0,0,2005,"December",12,1
"5353","Chandigarh","Chandigarh",2006-01-01,23.1,8.14476190476191,2006,"January",1,1
"5354","Chandigarh","Chandigarh",2006-02-01,0.6,0,2006,"February",2,1
"5355","Chandigarh","Chandigarh",2006-03-01,111.7,0,2006,"March",3,1
"5356","Chandigarh","Chandigarh",2006-04-01,0,0,2006,"April",4,1
"5357","Chandigarh","Chandigarh",2006-05-01,49.7,17.8333333333333,2006,"May",5,1
"5358","Chandigarh","Chandigarh",2006-06-01,66.5,0,2006,"June",6,1
"5359","Chandigarh","Chandigarh",2006-07-01,227.7,0,2006,"July",7,1
"5360","Chandigarh","Chandigarh",2006-08-01,211.4,10.012380952381,2006,"August",8,1
"5361","Chandigarh","Chandigarh",2006-09-01,36.7,0,2006,"September",9,1
"5362","Chandigarh","Chandigarh",2006-10-01,8.8,0,2006,"October",10,1
"5363","Chandigarh","Chandigarh",2006-11-01,7.4,7.15619047619048,2006,"November",11,1
"5364","Chandigarh","Chandigarh",2006-12-01,8.4,0,2006,"December",12,1
"5365","Chandigarh","Chandigarh",2007-01-01,0,5.12444444444444,2007,"January",1,1
"5366","Chandigarh","Chandigarh",2007-02-01,164.7,0,2007,"February",2,1
"5367","Chandigarh","Chandigarh",2007-03-01,137.3,0,2007,"March",3,1
"5368","Chandigarh","Chandigarh",2007-04-01,6,0,2007,"April",4,1
"5369","Chandigarh","Chandigarh",2007-05-01,9.8,8.67962962962963,2007,"May",5,1
"5370","Chandigarh","Chandigarh",2007-06-01,180.2,0,2007,"June",6,1
"5371","Chandigarh","Chandigarh",2007-07-01,139.6,0,2007,"July",7,1
"5372","Chandigarh","Chandigarh",2007-08-01,271.9,16.1881481481481,2007,"August",8,1
"5373","Chandigarh","Chandigarh",2007-09-01,53,0,2007,"September",9,1
"5374","Chandigarh","Chandigarh",2007-10-01,2.2,0,2007,"October",10,1
"5375","Chandigarh","Chandigarh",2007-11-01,0,18.2377777777778,2007,"November",11,1
"5376","Chandigarh","Chandigarh",2007-12-01,7.6,0,2007,"December",12,1
"5377","Chandigarh","Chandigarh",2008-01-01,13.1,19.6064285714286,2008,"January",1,1
"5378","Chandigarh","Chandigarh",2008-02-01,2.2,0,2008,"February",2,1
"5379","Chandigarh","Chandigarh",2008-03-01,0,0,2008,"March",3,1
"5380","Chandigarh","Chandigarh",2008-04-01,33.2,0,2008,"April",4,1
"5381","Chandigarh","Chandigarh",2008-05-01,49.8,12.0353571428571,2008,"May",5,1
"5382","Chandigarh","Chandigarh",2008-06-01,376.2,0,2008,"June",6,1
"5383","Chandigarh","Chandigarh",2008-07-01,182.6,0,2008,"July",7,1
"5384","Chandigarh","Chandigarh",2008-08-01,291,12.5957142857143,2008,"August",8,1
"5385","Chandigarh","Chandigarh",2008-09-01,263.2,0,2008,"September",9,1
"5386","Chandigarh","Chandigarh",2008-10-01,11.2,0,2008,"October",10,1
"5387","Chandigarh","Chandigarh",2008-11-01,2,11.7417857142857,2008,"November",11,1
"5388","Chandigarh","Chandigarh",2008-12-01,0,0,2008,"December",12,1
"5389","Chandigarh","Chandigarh",2009-01-01,7,10.1280769230769,2009,"January",1,1
"5390","Chandigarh","Chandigarh",2009-02-01,19,0,2009,"February",2,1
